theta_deg	R
0.246	7.7260101E-001
0.247	7.6914674E-001
0.248	7.6558888E-001
0.249	7.6192367E-001
0.25	7.5814652E-001
0.251	7.5425321E-001
0.252	7.5023764E-001
0.253	7.4609351E-001
0.254	7.4181247E-001
0.255	7.3738658E-001
0.256	7.3280621E-001
0.257	7.2806162E-001
0.258	7.2314239E-001
0.259	7.1803850E-001
0.26	7.1274054E-001
0.261	7.0723844E-001
0.262	7.0152396E-001
0.263	6.9558722E-001
0.264	6.8942046E-001
0.265	6.8301493E-001
0.266	6.7636114E-001
0.267	6.6944849E-001
0.268	6.6226554E-001
0.269	6.5479946E-001
0.27	6.4703590E-001
0.271	6.3895953E-001
0.272	6.3055569E-001
0.273	6.2180960E-001
0.274	6.1270946E-001
0.275	6.0324574E-001
0.276	5.9341395E-001
0.277	5.8321452E-001
0.278	5.7265371E-001
0.279	5.6174338E-001
0.28	5.5050230E-001
0.281	5.3895259E-001
0.282	5.2712160E-001
0.283	5.1503891E-001
0.284	5.0273669E-001
0.285	4.9024805E-001
0.286	4.7760767E-001
0.287	4.6485141E-001
0.288	4.5201644E-001
0.289	4.3914142E-001
0.29	4.2626625E-001
0.291	4.1343158E-001
0.292	4.0067872E-001
0.293	3.8804853E-001
0.294	3.7558156E-001
0.295	3.6331785E-001
0.296	3.5129622E-001
0.297	3.3955517E-001
0.298	3.2813153E-001
0.299	3.1706008E-001
0.3	3.0637246E-001
0.301	2.9609585E-001
0.302	2.8625157E-001
0.303	2.7685294E-001
0.304	2.6790556E-001
0.305	2.5940552E-001
0.306	2.5134018E-001
0.307	2.4368836E-001
0.308	2.3642147E-001
0.309	2.2950470E-001
0.31	2.2289869E-001
0.311	2.1656135E-001
0.312	2.1045046E-001
0.313	2.0452553E-001
0.314	1.9875021E-001
0.315	1.9309463E-001
0.316	1.8753663E-001
0.317	1.8206327E-001
0.318	1.7667137E-001
0.319	1.7136708E-001
0.32	1.6616501E-001
0.321	1.6108705E-001
0.322	1.5615946E-001
0.323	1.5141149E-001
0.324	1.4687251E-001
0.325	1.4256936E-001
0.326	1.3852446E-001
0.327	1.3475396E-001
0.328	1.3126628E-001
0.329	1.2806138E-001
0.33	1.2513037E-001
0.331	1.2245602E-001
0.332	1.2001329E-001
0.333	1.1777073E-001
0.334	1.1569190E-001
0.335	1.1373726E-001
0.336	1.1186594E-001
0.337	1.1003772E-001
0.338	1.0821481E-001
0.339	1.0636342E-001
0.34	1.0445519E-001
0.341	1.0246819E-001
0.342	1.0038771E-001
0.343	9.8206632E-002
0.344	9.5925510E-002
0.345	9.3552195E-002
0.346	9.1101520E-002
0.347	8.8594079E-002
0.348	8.6055465E-002
0.349	8.3514765E-002
0.35	8.1003241E-002
0.351	7.8552775E-002
0.352	7.6194510E-002
0.353	7.3957317E-002
0.354	7.1866564E-002
0.355	6.9943033E-002
0.356	6.8202078E-002
0.357	6.6653050E-002
0.358	6.5298915E-002
0.359	6.4136349E-002
0.36	6.3155919E-002
0.361	6.2342778E-002
0.362	6.1677173E-002
0.363	6.1135542E-002
0.364	6.0691327E-002
0.365	6.0316168E-002
0.366	5.9980806E-002
0.367	5.9656143E-002
0.368	5.9314143E-002
0.369	5.8928762E-002
0.37	5.8476612E-002
0.371	5.7937723E-002
0.372	5.7296045E-002
0.373	5.6539908E-002
0.374	5.5662401E-002
0.375	5.4661453E-002
0.376	5.3539943E-002
0.377	5.2305542E-002
0.378	5.0970372E-002
0.379	4.9550537E-002
0.38	4.8065476E-002
0.381	4.6537198E-002
0.382	4.4989523E-002
0.383	4.3447126E-002
0.384	4.1934703E-002
0.385	4.0476162E-002
0.386	3.9093822E-002
0.387	3.7807710E-002
0.388	3.6635026E-002
0.389	3.5589654E-002
0.39	3.4681719E-002
0.391	3.3917557E-002
0.392	3.3299420E-002
0.393	3.2825619E-002
0.394	3.2490622E-002
0.395	3.2285370E-002
0.396	3.2197535E-002
0.397	3.2212045E-002
0.398	3.2311477E-002
0.399	3.2476753E-002
0.4	3.2687522E-002
0.401	3.2922894E-002
0.402	3.3161964E-002
0.403	3.3384372E-002
0.404	3.3570834E-002
0.405	3.3703659E-002
0.406	3.3767190E-002
0.407	3.3748128E-002
0.408	3.3635836E-002
0.409	3.3422559E-002
0.41	3.3103574E-002
0.411	3.2677226E-002
0.412	3.2144934E-002
0.413	3.1511124E-002
0.414	3.0783100E-002
0.415	2.9970866E-002
0.416	2.9086785E-002
0.417	2.8145337E-002
0.418	2.7162572E-002
0.419	2.6155742E-002
0.42	2.5142733E-002
0.421	2.4141515E-002
0.422	2.3169706E-002
0.423	2.2244008E-002
0.424	2.1379812E-002
0.425	2.0590795E-002
0.426	1.9888593E-002
0.427	1.9282537E-002
0.428	1.8779498E-002
0.429	1.8383715E-002
0.43	1.8096805E-002
0.431	1.7917711E-002
0.432	1.7842846E-002
0.433	1.7866241E-002
0.434	1.7979681E-002
0.435	1.8173013E-002
0.436	1.8434377E-002
0.437	1.8750547E-002
0.438	1.9107243E-002
0.439	1.9489501E-002
0.44	1.9882033E-002
0.441	2.0269576E-002
0.442	2.0637296E-002
0.443	2.0971101E-002
0.444	2.1257970E-002
0.445	2.1486288E-002
0.446	2.1646086E-002
0.447	2.1729244E-002
0.448	2.1729685E-002
0.449	2.1643454E-002
0.45	2.1468770E-002
0.451	2.1206034E-002
0.452	2.0857751E-002
0.453	2.0428438E-002
0.454	1.9924456E-002
0.455	1.9353842E-002
0.456	1.8726118E-002
0.457	1.8052030E-002
0.458	1.7343314E-002
0.459	1.6612453E-002
0.46	1.5872328E-002
0.461	1.5136017E-002
0.462	1.4416439E-002
0.463	1.3726058E-002
0.464	1.3076578E-002
0.465	1.2478705E-002
0.466	1.1941868E-002
0.467	1.1474056E-002
0.468	1.1081625E-002
0.469	1.0769234E-002
0.47	1.0539765E-002
0.471	1.0394308E-002
0.472	1.0332164E-002
0.473	1.0350914E-002
0.474	1.0446455E-002
0.475	1.0613129E-002
0.476	1.0843821E-002
0.477	1.1130136E-002
0.478	1.1462565E-002
0.479	1.1830710E-002
0.48	1.2223523E-002
0.481	1.2629560E-002
0.482	1.3037262E-002
0.483	1.3435217E-002
0.484	1.3812418E-002
0.485	1.4158529E-002
0.486	1.4464069E-002
0.487	1.4720641E-002
0.488	1.4921037E-002
0.489	1.5059397E-002
0.49	1.5131256E-002
0.491	1.5133624E-002
0.492	1.5064986E-002
0.493	1.4925297E-002
0.494	1.4715963E-002
0.495	1.4439795E-002
0.496	1.4100942E-002
0.497	1.3704799E-002
0.498	1.3257913E-002
0.499	1.2767833E-002
0.5	1.2242963E-002
0.501	1.1692374E-002
0.502	1.1125611E-002
0.503	1.0552472E-002
0.504	9.9828029E-003
0.505	9.4263097E-003
0.506	8.8923313E-003
0.507	8.3897086E-003
0.508	7.9265879E-003
0.509	7.5103021E-003
0.51	7.1472256E-003
0.511	6.8426668E-003
0.512	6.6007567E-003
0.513	6.4243870E-003
0.514	6.3151373E-003
0.515	6.2732571E-003
0.516	6.2976629E-003
0.517	6.3859643E-003
0.518	6.5345326E-003
0.519	6.7385822E-003
0.52	6.9922898E-003
0.521	7.2889286E-003
0.522	7.6210178E-003
0.523	7.9804910E-003
0.524	8.3588613E-003
0.525	8.7473961E-003
0.526	9.1372905E-003
0.527	9.5198108E-003
0.528	9.8864771E-003
0.529	1.0229196E-002
0.53	1.0540411E-002
0.531	1.0813213E-002
0.532	1.1041495E-002
0.533	1.1220045E-002
0.534	1.1344631E-002
0.535	1.1412089E-002
0.536	1.1420379E-002
0.537	1.1368609E-002
0.538	1.1257051E-002
0.539	1.1087133E-002
0.54	1.0861378E-002
0.541	1.0583377E-002
0.542	1.0257702E-002
0.543	9.8897982E-003
0.544	9.4858911E-003
0.545	9.0528391E-003
0.546	8.5980166E-003
0.547	8.1291515E-003
0.548	7.6541891E-003
0.549	7.1811341E-003
0.55	6.7179203E-003
0.551	6.2722606E-003
0.552	5.8515193E-003
0.553	5.4625873E-003
0.554	5.1117563E-003
0.555	4.8046065E-003
0.556	4.5459052E-003
0.557	4.3395106E-003
0.558	4.1882917E-003
0.559	4.0940880E-003
0.56	4.0576737E-003
0.561	4.0787556E-003
0.562	4.1560167E-003
0.563	4.2871423E-003
0.564	4.4689006E-003
0.565	4.6972106E-003
0.566	4.9672164E-003
0.567	5.2733724E-003
0.568	5.6095119E-003
0.569	5.9689539E-003
0.57	6.3445834E-003
0.571	6.7289774E-003
0.572	7.1145338E-003
0.573	7.4936263E-003
0.574	7.8587607E-003
0.575	8.2027279E-003
0.576	8.5187647E-003
0.577	8.8006807E-003
0.578	9.0429792E-003
0.579	9.2409318E-003
0.58	9.3906494E-003
0.581	9.4891284E-003
0.582	9.5342761E-003
0.583	9.5249461E-003
0.584	9.4609549E-003
0.585	9.3430970E-003
0.586	9.1731288E-003
0.587	8.9537874E-003
0.588	8.6887218E-003
0.589	8.3824275E-003
0.59	8.0401590E-003
0.591	7.6677999E-003
0.592	7.2717182E-003
0.593	6.8586338E-003
0.594	6.4354725E-003
0.595	6.0092402E-003
0.596	5.5869021E-003
0.597	5.1752874E-003
0.598	4.7809952E-003
0.599	4.4103116E-003
0.6	4.0691346E-003
0.601	3.7628931E-003
0.602	3.4964713E-003
0.603	3.2741362E-003
0.604	3.0994655E-003
0.605	2.9752809E-003
0.606	2.9035928E-003
0.607	2.8855491E-003
0.608	2.9214034E-003
0.609	3.0104965E-003
0.61	3.1512468E-003
0.611	3.3411740E-003
0.612	3.5769290E-003
0.613	3.8543539E-003
0.614	4.1685523E-003
0.615	4.5139869E-003
0.616	4.8845727E-003
0.617	5.2738106E-003
0.618	5.6748842E-003
0.619	6.0807914E-003
0.62	6.4844727E-003
0.621	6.8789124E-003
0.622	7.2572692E-003
0.623	7.6129860E-003
0.624	7.9398993E-003
0.625	8.2323449E-003
0.626	8.4852530E-003
0.627	8.6942222E-003
0.628	8.8556008E-003
0.629	8.9665512E-003
0.63	9.0250624E-003
0.631	9.0300217E-003
0.632	8.9811739E-003
0.633	8.8791754E-003
0.634	8.7255370E-003
0.635	8.5226195E-003
0.636	8.2735801E-003
0.637	7.9823397E-003
0.638	7.6534967E-003
0.639	7.2922921E-003
0.64	6.9045178E-003
0.641	6.4964369E-003
0.642	6.0746949E-003
0.643	5.6462288E-003
0.644	5.2181487E-003
0.645	4.7976309E-003
0.646	4.3917960E-003
0.647	4.0075798E-003
0.648	3.6516094E-003
0.649	3.3300878E-003
0.65	3.0486768E-003
0.651	2.8124079E-003
0.652	2.6255858E-003
0.653	2.4917305E-003
0.654	2.4135122E-003
0.655	2.3927179E-003
0.656	2.4302136E-003
0.657	2.5259368E-003
0.658	2.6788837E-003
0.659	2.8871247E-003
0.66	3.1478223E-003
0.661	3.4572687E-003
0.662	3.8109324E-003
0.663	4.2035286E-003
0.664	4.6290960E-003
0.665	5.0810915E-003
0.666	5.5525010E-003
0.667	6.0359496E-003
0.668	6.5238429E-003
0.669	7.0084808E-003
0.67	7.4821990E-003
0.671	7.9374956E-003
0.672	8.3671324E-003
0.673	8.7642623E-003
0.674	9.1225188E-003
0.675	9.4361259E-003
0.676	9.6999574E-003
0.677	9.9096624E-003
0.678	1.0061714E-002
0.679	1.0153484E-002
0.68	1.0183306E-002
0.681	1.0150506E-002
0.682	1.0055409E-002
0.683	9.8993676E-003
0.684	9.6847191E-003
0.685	9.4147474E-003
0.686	9.0936460E-003
0.687	8.7264366E-003
0.688	8.3189057E-003
0.689	7.8775203E-003
0.69	7.4093356E-003
0.691	6.9219144E-003
0.692	6.4232307E-003
0.693	5.9215557E-003
0.694	5.4253689E-003
0.695	4.9432190E-003
0.696	4.4836188E-003
0.697	4.0548868E-003
0.698	3.6650253E-003
0.699	3.3215659E-003
0.7	3.0314431E-003
0.701	2.8008614E-003
0.702	2.6351921E-003
0.703	2.5388720E-003
0.704	2.5153204E-003
0.705	2.5668798E-003
0.706	2.6947553E-003
0.707	2.8989788E-003
0.708	3.1783765E-003
0.709	3.5305715E-003
0.71	3.9519896E-003
0.711	4.4378978E-003
0.712	4.9824631E-003
0.713	5.5788364E-003
0.714	6.2192581E-003
0.715	6.8951813E-003
0.716	7.5973985E-003
0.717	8.3161863E-003
0.718	9.0414584E-003
0.719	9.7629139E-003
0.72	1.0470174E-002
0.721	1.1152941E-002
0.722	1.1801145E-002
0.723	1.2405097E-002
0.724	1.2955640E-002
0.725	1.3444292E-002
0.726	1.3863396E-002
0.727	1.4206240E-002
0.728	1.4467204E-002
0.729	1.4641822E-002
0.73	1.4726909E-002
0.731	1.4720598E-002
0.732	1.4622381E-002
0.733	1.4433166E-002
0.734	1.4155278E-002
0.735	1.3792454E-002
0.736	1.3349852E-002
0.737	1.2834000E-002
0.738	1.2252772E-002
0.739	1.1615309E-002
0.74	1.0931937E-002
0.741	1.0214048E-002
0.742	9.4739906E-003
0.743	8.7248804E-003
0.744	7.9804556E-003
0.745	7.2548692E-003
0.746	6.5624854E-003
0.747	5.9176618E-003
0.748	5.3345216E-003
0.749	4.8267306E-003
0.75	4.4072787E-003
0.751	4.0882430E-003
0.752	3.8805737E-003
0.753	3.7938801E-003
0.754	3.8362155E-003
0.755	4.0138899E-003
0.756	4.3313126E-003
0.757	4.7908681E-003
0.758	5.3928448E-003
0.759	6.1354116E-003
0.76	7.0146383E-003
0.761	8.0245379E-003
0.762	9.1571333E-003
0.763	1.0402497E-002
0.764	1.1748826E-002
0.765	1.3182475E-002
0.766	1.4688043E-002
0.767	1.6248450E-002
0.768	1.7845109E-002
0.769	1.9458145E-002
0.77	2.1066669E-002
0.771	2.2649135E-002
0.772	2.4183704E-002
0.773	2.5648631E-002
0.774	2.7022690E-002
0.775	2.8285500E-002
0.776	2.9417923E-002
0.777	3.0402325E-002
0.778	3.1222917E-002
0.779	3.1865969E-002
0.78	3.2320056E-002
0.781	3.2576293E-002
0.782	3.2628547E-002
0.783	3.2473586E-002
0.784	3.2111295E-002
0.785	3.1544767E-002
0.786	3.0780569E-002
0.787	2.9828692E-002
0.788	2.8702814E-002
0.789	2.7420292E-002
0.79	2.6002284E-002
0.791	2.4473790E-002
