theta_deg	R
0.001	9.9985069E-001
0.002	9.9978358E-001
0.003	9.9968690E-001
0.004	9.9955136E-001
0.005	9.9936736E-001
0.006	9.9912560E-001
0.007	9.9881786E-001
0.008	9.9844027E-001
0.009	9.9799281E-001
0.01	9.9748081E-001
0.011	9.9691552E-001
0.012	9.9631256E-001
0.013	9.9568993E-001
0.014	9.9506646E-001
0.015	9.9445885E-001
0.016	9.9388021E-001
0.017	9.9333769E-001
0.018	9.9283344E-001
0.019	9.9236476E-001
0.02	9.9192470E-001
0.021	9.9150616E-001
0.022	9.9110126E-001
0.023	9.9070299E-001
0.024	9.9030733E-001
0.025	9.8991162E-001
0.026	9.8951429E-001
0.027	9.8911530E-001
0.028	9.8871535E-001
0.029	9.8831451E-001
0.03	9.8791283E-001
0.031	9.8751020E-001
0.032	9.8710585E-001
0.033	9.8669934E-001
0.034	9.8629016E-001
0.035	9.8587775E-001
0.036	9.8546290E-001
0.037	9.8504573E-001
0.038	9.8462707E-001
0.039	9.8420858E-001
0.04	9.8379052E-001
0.041	9.8337454E-001
0.042	9.8296094E-001
0.043	9.8255014E-001
0.044	9.8214167E-001
0.045	9.8173469E-001
0.046	9.8132914E-001
0.047	9.8092288E-001
0.048	9.8051536E-001
0.049	9.8010564E-001
0.05	9.7969294E-001
0.051	9.7927678E-001
0.052	9.7885740E-001
0.053	9.7843498E-001
0.054	9.7801006E-001
0.055	9.7758347E-001
0.056	9.7715598E-001
0.057	9.7672862E-001
0.058	9.7630227E-001
0.059	9.7587675E-001
0.06	9.7545207E-001
0.061	9.7502750E-001
0.062	9.7460228E-001
0.063	9.7417486E-001
0.064	9.7374487E-001
0.065	9.7331125E-001
0.066	9.7287357E-001
0.067	9.7243226E-001
0.068	9.7198772E-001
0.069	9.7154051E-001
0.07	9.7109157E-001
0.071	9.7064167E-001
0.072	9.7019142E-001
0.073	9.6974069E-001
0.074	9.6929020E-001
0.075	9.6883953E-001
0.076	9.6838874E-001
0.077	9.6793753E-001
0.078	9.6748525E-001
0.079	9.6703184E-001
0.08	9.6657646E-001
0.081	9.6611857E-001
0.082	9.6565729E-001
0.083	9.6519202E-001
0.084	9.6472168E-001
0.085	9.6424603E-001
0.086	9.6376503E-001
0.087	9.6327817E-001
0.088	9.6278644E-001
0.089	9.6229023E-001
0.09	9.6179014E-001
0.091	9.6128744E-001
0.092	9.6078300E-001
0.093	9.6027780E-001
0.094	9.5977265E-001
0.095	9.5926774E-001
0.096	9.5876396E-001
0.097	9.5826143E-001
0.098	9.5776004E-001
0.099	9.5725971E-001
0.1	9.5675987E-001
0.101	9.5626038E-001
0.102	9.5576006E-001
0.103	9.5525831E-001
0.104	9.5475429E-001
0.105	9.5424670E-001
0.106	9.5373434E-001
0.107	9.5321673E-001
0.108	9.5269287E-001
0.109	9.5216256E-001
0.11	9.5162547E-001
0.111	9.5108181E-001
0.112	9.5053160E-001
0.113	9.4997579E-001
0.114	9.4941419E-001
0.115	9.4884771E-001
0.116	9.4827616E-001
0.117	9.4769979E-001
0.118	9.4711834E-001
0.119	9.4653076E-001
0.12	9.4593650E-001
0.121	9.4533426E-001
0.122	9.4472176E-001
0.123	9.4409662E-001
0.124	9.4345564E-001
0.125	9.4279402E-001
0.126	9.4210625E-001
0.127	9.4138664E-001
0.128	9.4062912E-001
0.129	9.3982905E-001
0.13	9.3898410E-001
0.131	9.3809646E-001
0.132	9.3717307E-001
0.133	9.3622625E-001
0.134	9.3527389E-001
0.135	9.3433696E-001
0.136	9.3343884E-001
0.137	9.3259990E-001
0.138	9.3183637E-001
0.139	9.3115807E-001
0.14	9.3056571E-001
0.141	9.3005210E-001
0.142	9.2960376E-001
0.143	9.2920238E-001
0.144	9.2882711E-001
0.145	9.2845833E-001
0.146	9.2807740E-001
0.147	9.2766929E-001
0.148	9.2722225E-001
0.149	9.2672813E-001
0.15	9.2618167E-001
0.151	9.2558050E-001
0.152	9.2492461E-001
0.153	9.2421579E-001
0.154	9.2345774E-001
0.155	9.2265546E-001
0.156	9.2181444E-001
0.157	9.2094105E-001
0.158	9.2004144E-001
0.159	9.1912150E-001
0.16	9.1818589E-001
0.161	9.1723889E-001
0.162	9.1628301E-001
0.163	9.1532028E-001
0.164	9.1435182E-001
0.165	9.1337794E-001
0.166	9.1239834E-001
0.167	9.1141230E-001
0.168	9.1041869E-001
0.169	9.0941632E-001
0.17	9.0840346E-001
0.171	9.0737861E-001
0.172	9.0633994E-001
0.173	9.0528661E-001
0.174	9.0421778E-001
0.175	9.0313333E-001
0.176	9.0203404E-001
0.177	9.0092111E-001
0.178	8.9979601E-001
0.179	8.9866018E-001
0.18	8.9751452E-001
0.181	8.9635867E-001
0.182	8.9519137E-001
0.183	8.9400917E-001
0.184	8.9280862E-001
0.185	8.9158398E-001
0.186	8.9032859E-001
0.187	8.8903517E-001
0.188	8.8769484E-001
0.189	8.8629568E-001
0.19	8.8482386E-001
0.191	8.8326091E-001
0.192	8.8158375E-001
0.193	8.7976527E-001
0.194	8.7777513E-001
0.195	8.7558353E-001
0.196	8.7316608E-001
0.197	8.7051153E-001
0.198	8.6762780E-001
0.199	8.6454946E-001
0.2	8.6134011E-001
0.201	8.5809225E-001
0.202	8.5491776E-001
0.203	8.5193855E-001
0.204	8.4926742E-001
0.205	8.4699339E-001
0.206	8.4516793E-001
0.207	8.4379661E-001
0.208	8.4284168E-001
0.209	8.4222627E-001
0.21	8.4185076E-001
0.211	8.4160626E-001
0.212	8.4138989E-001
0.213	8.4111625E-001
0.214	8.4072250E-001
0.215	8.4017080E-001
0.216	8.3944482E-001
0.217	8.3854532E-001
0.218	8.3748376E-001
0.219	8.3627754E-001
0.22	8.3494538E-001
0.221	8.3350444E-001
0.222	8.3197039E-001
0.223	8.3035403E-001
0.224	8.2866484E-001
0.225	8.2690871E-001
0.226	8.2509017E-001
0.227	8.2321221E-001
0.228	8.2127666E-001
0.229	8.1928450E-001
0.23	8.1723702E-001
0.231	8.1513369E-001
0.232	8.1297505E-001
0.233	8.1076068E-001
0.234	8.0848944E-001
0.235	8.0616057E-001
0.236	8.0377251E-001
0.237	8.0132347E-001
0.238	7.9881102E-001
0.239	7.9623282E-001
0.24	7.9358596E-001
0.241	7.9086751E-001
0.242	7.8807491E-001
0.243	7.8520501E-001
0.244	7.8225487E-001
0.245	7.7922249E-001
0.246	7.7610463E-001
0.247	7.7289867E-001
0.248	7.6960242E-001
0.249	7.6621276E-001
0.25	7.6272666E-001
0.251	7.5913996E-001
0.252	7.5544822E-001
0.253	7.5164574E-001
0.254	7.4772680E-001
0.255	7.4368387E-001
0.256	7.3950934E-001
0.257	7.3519498E-001
0.258	7.3073274E-001
0.259	7.2611415E-001
0.26	7.2133172E-001
0.261	7.1637732E-001
0.262	7.1124399E-001
0.263	7.0592505E-001
0.264	7.0041382E-001
0.265	6.9470274E-001
0.266	6.8878412E-001
0.267	6.8265027E-001
0.268	6.7629033E-001
0.269	6.6969281E-001
0.27	6.6284508E-001
0.271	6.5573245E-001
0.272	6.4834011E-001
0.273	6.4065349E-001
0.274	6.3265783E-001
0.275	6.2434155E-001
0.276	6.1569417E-001
0.277	6.0670978E-001
0.278	5.9738547E-001
0.279	5.8772278E-001
0.28	5.7772642E-001
0.281	5.6740481E-001
0.282	5.5676860E-001
0.283	5.4583085E-001
0.284	5.3460670E-001
0.285	5.2311289E-001
0.286	5.1136905E-001
0.287	4.9939781E-001
0.288	4.8722610E-001
0.289	4.7488517E-001
0.29	4.6241099E-001
0.291	4.4984376E-001
0.292	4.3722755E-001
0.293	4.2460912E-001
0.294	4.1203704E-001
0.295	3.9955965E-001
0.296	3.8722521E-001
0.297	3.7507972E-001
0.298	3.6316586E-001
0.299	3.5152182E-001
0.3	3.4018010E-001
0.301	3.2916680E-001
0.302	3.1850064E-001
0.303	3.0819327E-001
0.304	2.9824972E-001
