theta_deg	R
0.001	9.9985254E-001
0.002	9.9978691E-001
0.003	9.9969250E-001
0.004	9.9956006E-001
0.005	9.9938029E-001
0.006	9.9914449E-001
0.007	9.9884439E-001
0.008	9.9847609E-001
0.009	9.9803996E-001
0.01	9.9754101E-001
0.011	9.9699003E-001
0.012	9.9640226E-001
0.013	9.9579573E-001
0.014	9.9518800E-001
0.015	9.9459600E-001
0.016	9.9403208E-001
0.017	9.9350339E-001
0.018	9.9301177E-001
0.019	9.9255455E-001
0.02	9.9212575E-001
0.021	9.9171746E-001
0.022	9.9132252E-001
0.023	9.9093425E-001
0.024	9.9054843E-001
0.025	9.9016201E-001
0.026	9.8977458E-001
0.027	9.8938543E-001
0.028	9.8899537E-001
0.029	9.8860425E-001
0.03	9.8821235E-001
0.031	9.8781931E-001
0.032	9.8742485E-001
0.033	9.8702788E-001
0.034	9.8662853E-001
0.035	9.8622620E-001
0.036	9.8582131E-001
0.037	9.8541391E-001
0.038	9.8500526E-001
0.039	9.8459643E-001
0.04	9.8418844E-001
0.041	9.8378217E-001
0.042	9.8337835E-001
0.043	9.8297721E-001
0.044	9.8257816E-001
0.045	9.8218083E-001
0.046	9.8178416E-001
0.047	9.8138756E-001
0.048	9.8098916E-001
0.049	9.8058891E-001
0.05	9.8018557E-001
0.051	9.7977883E-001
0.052	9.7936887E-001
0.053	9.7895586E-001
0.054	9.7854024E-001
0.055	9.7812307E-001
0.056	9.7770518E-001
0.057	9.7728741E-001
0.058	9.7687006E-001
0.059	9.7645384E-001
0.06	9.7603846E-001
0.061	9.7562277E-001
0.062	9.7520667E-001
0.063	9.7478837E-001
0.064	9.7436738E-001
0.065	9.7394270E-001
0.066	9.7351408E-001
0.067	9.7308207E-001
0.068	9.7264642E-001
0.069	9.7220838E-001
0.07	9.7176868E-001
0.071	9.7132766E-001
0.072	9.7088611E-001
0.073	9.7044444E-001
0.074	9.7000289E-001
0.075	9.6956104E-001
0.076	9.6911895E-001
0.077	9.6867621E-001
0.078	9.6823257E-001
0.079	9.6778780E-001
0.08	9.6734101E-001
0.081	9.6689159E-001
0.082	9.6643871E-001
0.083	9.6598190E-001
0.084	9.6552002E-001
0.085	9.6505272E-001
0.086	9.6458006E-001
0.087	9.6410191E-001
0.088	9.6361840E-001
0.089	9.6313047E-001
0.09	9.6263885E-001
0.091	9.6214449E-001
0.092	9.6164846E-001
0.093	9.6115136E-001
0.094	9.6065420E-001
0.095	9.6015757E-001
0.096	9.5966184E-001
0.097	9.5916694E-001
0.098	9.5867300E-001
0.099	9.5818001E-001
0.1	9.5768785E-001
0.101	9.5719546E-001
0.102	9.5670265E-001
0.103	9.5620787E-001
0.104	9.5571089E-001
0.105	9.5521003E-001
0.106	9.5470482E-001
0.107	9.5419419E-001
0.108	9.5367736E-001
0.109	9.5315367E-001
0.11	9.5262355E-001
0.111	9.5208663E-001
0.112	9.5154345E-001
0.113	9.5099419E-001
0.114	9.5043963E-001
0.115	9.4987994E-001
0.116	9.4931567E-001
0.117	9.4874656E-001
0.118	9.4817269E-001
0.119	9.4759399E-001
0.12	9.4701046E-001
0.121	9.4642150E-001
0.122	9.4582731E-001
0.123	9.4522864E-001
0.124	9.4462532E-001
0.125	9.4401890E-001
0.126	9.4341016E-001
0.127	9.4280100E-001
0.128	9.4219333E-001
0.129	9.4158942E-001
0.13	9.4099152E-001
0.131	9.4040203E-001
0.132	9.3982279E-001
0.133	9.3925446E-001
0.134	9.3869764E-001
0.135	9.3815106E-001
0.136	9.3761224E-001
0.137	9.3707806E-001
0.138	9.3654454E-001
0.139	9.3600649E-001
0.14	9.3546021E-001
0.141	9.3490148E-001
0.142	9.3432713E-001
0.143	9.3373471E-001
0.144	9.3312299E-001
0.145	9.3249166E-001
0.146	9.3184048E-001
0.147	9.3117058E-001
0.148	9.3048257E-001
0.149	9.2977780E-001
0.15	9.2905742E-001
0.151	9.2832291E-001
0.152	9.2757517E-001
0.153	9.2681533E-001
0.154	9.2604458E-001
0.155	9.2526340E-001
0.156	9.2447227E-001
0.157	9.2367214E-001
0.158	9.2286289E-001
0.159	9.2204505E-001
0.16	9.2121887E-001
0.161	9.2038429E-001
0.162	9.1954154E-001
0.163	9.1869050E-001
0.164	9.1783112E-001
0.165	9.1696328E-001
0.166	9.1608709E-001
0.167	9.1520172E-001
0.168	9.1430694E-001
0.169	9.1340131E-001
0.17	9.1248441E-001
0.171	9.1155523E-001
0.172	9.1061217E-001
0.173	9.0965515E-001
0.174	9.0868378E-001
0.175	9.0769798E-001
0.176	9.0669960E-001
0.177	9.0568948E-001
0.178	9.0467006E-001
0.179	9.0364289E-001
0.18	9.0260917E-001
0.181	9.0156966E-001
0.182	9.0052354E-001
0.183	8.9946938E-001
0.184	8.9840418E-001
0.185	8.9732409E-001
0.186	8.9622432E-001
0.187	8.9509857E-001
0.188	8.9393914E-001
0.189	8.9273423E-001
0.19	8.9146727E-001
0.191	8.9011461E-001
0.192	8.8864321E-001
0.193	8.8700801E-001
0.194	8.8515472E-001
0.195	8.8301939E-001
0.196	8.8053614E-001
0.197	8.7764645E-001
0.198	8.7431055E-001
0.199	8.7052119E-001
0.2	8.6631572E-001
0.201	8.6177963E-001
0.202	8.5704780E-001
0.203	8.5229224E-001
0.204	8.4770262E-001
0.205	8.4346348E-001
0.206	8.3972782E-001
0.207	8.3659738E-001
0.208	8.3411127E-001
0.209	8.3224481E-001
0.21	8.3091933E-001
0.211	8.3001912E-001
0.212	8.2941180E-001
0.213	8.2896602E-001
0.214	8.2856810E-001
0.215	8.2812858E-001
0.216	8.2758588E-001
0.217	8.2690430E-001
0.218	8.2606870E-001
0.219	8.2507843E-001
0.22	8.2394212E-001
0.221	8.2267123E-001
0.222	8.2127970E-001
0.223	8.1977993E-001
0.224	8.1818211E-001
0.225	8.1649494E-001
0.226	8.1472486E-001
0.227	8.1287676E-001
0.228	8.1095427E-001
0.229	8.0896002E-001
0.23	8.0689585E-001
0.231	8.0476296E-001
0.232	8.0256218E-001
0.233	8.0029339E-001
0.234	7.9795682E-001
0.235	7.9555148E-001
0.236	7.9307610E-001
0.237	7.9052913E-001
0.238	7.8790832E-001
0.239	7.8521079E-001
0.24	7.8243387E-001
0.241	7.7957481E-001
0.242	7.7662998E-001
0.243	7.7359623E-001
0.244	7.7047092E-001
0.245	7.6725060E-001
0.246	7.6393241E-001
0.247	7.6051289E-001
0.248	7.5698960E-001
0.249	7.5335819E-001
0.25	7.4961579E-001
0.251	7.4575675E-001
0.252	7.4177629E-001
0.253	7.3766732E-001
0.254	7.3342305E-001
0.255	7.2903454E-001
0.256	7.2449303E-001
0.257	7.1978855E-001
0.258	7.1491158E-001
0.259	7.0985168E-001
0.26	7.0459986E-001
0.261	6.9914621E-001
0.262	6.9348186E-001
0.263	6.8759811E-001
0.264	6.8148655E-001
0.265	6.7513829E-001
0.266	6.6854393E-001
0.267	6.6169316E-001
0.268	6.5457392E-001
0.269	6.4717293E-001
0.27	6.3947600E-001
0.271	6.3146728E-001
0.272	6.2313133E-001
0.273	6.1445349E-001
0.274	6.0542017E-001
0.275	5.9602231E-001
0.276	5.8625329E-001
0.277	5.7611275E-001
0.278	5.6560540E-001
0.279	5.5474234E-001
0.28	5.4353976E-001
0.281	5.3201944E-001
0.282	5.2020663E-001
0.283	5.0813055E-001
0.284	4.9582246E-001
0.285	4.8331642E-001
0.286	4.7064829E-001
0.287	4.5785642E-001
0.288	4.4498229E-001
0.289	4.3206942E-001
0.29	4.1916394E-001
0.291	4.0631354E-001
0.292	3.9356637E-001
0.293	3.8096976E-001
0.294	3.6856866E-001
0.295	3.5640520E-001
0.296	3.4451708E-001
0.297	3.3293760E-001
0.298	3.2169449E-001
0.299	3.1081021E-001
0.3	3.0030113E-001
0.301	2.9017809E-001
0.302	2.8044617E-001
0.303	2.7110571E-001
0.304	2.6215279E-001
0.305	2.5358027E-001
0.306	2.4537861E-001
0.307	2.3753674E-001
0.308	2.3004246E-001
0.309	2.2288220E-001
0.31	2.1604124E-001
0.311	2.0950305E-001
0.312	2.0324931E-001
0.313	1.9725971E-001
0.314	1.9151279E-001
0.315	1.8598638E-001
0.316	1.8065900E-001
0.317	1.7551112E-001
0.318	1.7052631E-001
0.319	1.6569242E-001
0.32	1.6100226E-001
0.321	1.5645383E-001
0.322	1.5204981E-001
0.323	1.4779678E-001
0.324	1.4370392E-001
0.325	1.3978130E-001
0.326	1.3603793E-001
0.327	1.3248056E-001
0.328	1.2911157E-001
0.329	1.2592836E-001
0.33	1.2292258E-001
0.331	1.2008031E-001
0.332	1.1738259E-001
0.333	1.1480672E-001
0.334	1.1232765E-001
0.335	1.0991987E-001
0.336	1.0755951E-001
0.337	1.0522572E-001
0.338	1.0290255E-001
0.339	1.0057994E-001
0.34	9.8254204E-002
0.341	9.5928237E-002
0.342	9.3611062E-002
0.343	9.1316700E-002
0.344	8.9063101E-002
0.345	8.6870238E-002
0.346	8.4758580E-002
0.347	8.2747124E-002
0.348	8.0851778E-002
0.349	7.9083964E-002
0.35	7.7449568E-002
0.351	7.5948179E-002
0.352	7.4573219E-002
0.353	7.3311999E-002
0.354	7.2146736E-002
0.355	7.1055613E-002
0.356	7.0014372E-002
0.357	6.8997860E-002
0.358	6.7981884E-002
0.359	6.6944510E-002
0.36	6.5867774E-002
0.361	6.4738661E-002
0.362	6.3549861E-002
0.363	6.2300351E-002
0.364	6.0995214E-002
0.365	5.9645392E-002
0.366	5.8266841E-002
0.367	5.6879416E-002
