theta_deg	R
0.001	9.9985462E-001
0.002	9.9979031E-001
0.003	9.9969780E-001
0.004	9.9956894E-001
0.005	9.9939364E-001
0.006	9.9916351E-001
0.007	9.9887121E-001
0.008	9.9851239E-001
0.009	9.9808747E-001
0.01	9.9760169E-001
0.011	9.9706513E-001
0.012	9.9649280E-001
0.013	9.9590194E-001
0.014	9.9531049E-001
0.015	9.9473387E-001
0.016	9.9418455E-001
0.017	9.9366945E-001
0.018	9.9319071E-001
0.019	9.9274516E-001
0.02	9.9232739E-001
0.021	9.9192959E-001
0.022	9.9154454E-001
0.023	9.9116594E-001
0.024	9.9078977E-001
0.025	9.9041307E-001
0.026	9.9003506E-001
0.027	9.8965573E-001
0.028	9.8927516E-001
0.029	9.8889369E-001
0.03	9.8851156E-001
0.031	9.8812824E-001
0.032	9.8774320E-001
0.033	9.8735601E-001
0.034	9.8696667E-001
0.035	9.8657405E-001
0.036	9.8617870E-001
0.037	9.8578131E-001
0.038	9.8538238E-001
0.039	9.8498344E-001
0.04	9.8458499E-001
0.041	9.8418838E-001
0.042	9.8379415E-001
0.043	9.8340231E-001
0.044	9.8301274E-001
0.045	9.8262489E-001
0.046	9.8223752E-001
0.047	9.8184955E-001
0.048	9.8146081E-001
0.049	9.8106927E-001
0.05	9.8067522E-001
0.051	9.8027790E-001
0.052	9.7987717E-001
0.053	9.7947329E-001
0.054	9.7906715E-001
0.055	9.7865927E-001
0.056	9.7825062E-001
0.057	9.7784191E-001
0.058	9.7743392E-001
0.059	9.7702676E-001
0.06	9.7662026E-001
0.061	9.7621369E-001
0.062	9.7580624E-001
0.063	9.7539687E-001
0.064	9.7498500E-001
0.065	9.7456920E-001
0.066	9.7414953E-001
0.067	9.7372645E-001
0.068	9.7329986E-001
0.069	9.7287089E-001
0.07	9.7243994E-001
0.071	9.7200805E-001
0.072	9.7157556E-001
0.073	9.7114247E-001
0.074	9.7070980E-001
0.075	9.7027647E-001
0.076	9.6984315E-001
0.077	9.6940905E-001
0.078	9.6897393E-001
0.079	9.6853763E-001
0.08	9.6809930E-001
0.081	9.6765828E-001
0.082	9.6721399E-001
0.083	9.6676528E-001
0.084	9.6631193E-001
0.085	9.6585339E-001
