theta_deg	R
0.001	9.9985266E-001
0.002	9.9978691E-001
0.003	9.9969262E-001
0.004	9.9956036E-001
0.005	9.9938077E-001
0.006	9.9914491E-001
0.007	9.9884504E-001
0.008	9.9847722E-001
0.009	9.9804127E-001
0.01	9.9754286E-001
0.011	9.9699229E-001
0.012	9.9640483E-001
0.013	9.9579871E-001
0.014	9.9519181E-001
0.015	9.9460030E-001
0.016	9.9403697E-001
0.017	9.9350876E-001
0.018	9.9301803E-001
0.019	9.9256146E-001
0.02	9.9213326E-001
0.021	9.9172580E-001
0.022	9.9133146E-001
0.023	9.9094403E-001
0.024	9.9055880E-001
0.025	9.9017346E-001
0.026	9.8978668E-001
0.027	9.8939872E-001
0.028	9.8900932E-001
0.029	9.8861915E-001
0.03	9.8822838E-001
0.031	9.8783624E-001
0.032	9.8744315E-001
0.033	9.8704714E-001
0.034	9.8664898E-001
0.035	9.8624790E-001
0.036	9.8584402E-001
0.037	9.8543793E-001
0.038	9.8503059E-001
0.039	9.8462313E-001
0.04	9.8421615E-001
0.041	9.8381162E-001
0.042	9.8340917E-001
0.043	9.8300940E-001
0.044	9.8261195E-001
0.045	9.8221600E-001
0.046	9.8182106E-001
0.047	9.8142564E-001
0.048	9.8102903E-001
0.049	9.8063046E-001
0.05	9.8022872E-001
0.051	9.7982389E-001
0.052	9.7941560E-001
0.053	9.7900438E-001
0.054	9.7859067E-001
0.055	9.7817552E-001
0.056	9.7775942E-001
0.057	9.7734356E-001
0.058	9.7692847E-001
0.059	9.7651410E-001
0.06	9.7610068E-001
0.061	9.7568703E-001
0.062	9.7527295E-001
0.063	9.7485697E-001
0.064	9.7443831E-001
0.065	9.7401583E-001
0.066	9.7358978E-001
0.067	9.7315967E-001
0.068	9.7272658E-001
0.069	9.7229111E-001
0.07	9.7185361E-001
0.071	9.7141546E-001
0.072	9.7097641E-001
0.073	9.7053748E-001
0.074	9.7009832E-001
0.075	9.6965897E-001
0.076	9.6921968E-001
0.077	9.6877980E-001
0.078	9.6833885E-001
0.079	9.6789694E-001
0.08	9.6745294E-001
0.081	9.6700656E-001
0.082	9.6655655E-001
0.083	9.6610266E-001
0.084	9.6564382E-001
0.085	9.6517980E-001
0.086	9.6471035E-001
0.087	9.6423542E-001
0.088	9.6375549E-001
0.089	9.6327072E-001
0.09	9.6278262E-001
0.091	9.6229166E-001
0.092	9.6179903E-001
0.093	9.6130544E-001
0.094	9.6081197E-001
0.095	9.6031886E-001
0.096	9.5982665E-001
0.097	9.5933551E-001
0.098	9.5884532E-001
0.099	9.5835632E-001
0.1	9.5786756E-001
0.101	9.5737904E-001
0.102	9.5688981E-001
0.103	9.5639926E-001
0.104	9.5590597E-001
0.105	9.5540923E-001
0.106	9.5490813E-001
0.107	9.5440149E-001
0.108	9.5388854E-001
0.109	9.5336902E-001
0.11	9.5284307E-001
0.111	9.5231050E-001
0.112	9.5177150E-001
0.113	9.5122653E-001
0.114	9.5067620E-001
0.115	9.5012069E-001
0.116	9.4956023E-001
0.117	9.4899476E-001
0.118	9.4842428E-001
0.119	9.4784760E-001
0.12	9.4726419E-001
0.121	9.4667250E-001
0.122	9.4607097E-001
0.123	9.4545656E-001
0.124	9.4482589E-001
0.125	9.4417441E-001
0.126	9.4349653E-001
0.127	9.4278669E-001
0.128	9.4203842E-001
0.129	9.4124693E-001
0.13	9.4041044E-001
0.131	9.3953055E-001
0.132	9.3861437E-001
0.133	9.3767452E-001
0.134	9.3672854E-001
0.135	9.3579847E-001
0.136	9.3490702E-001
0.137	9.3407494E-001
0.138	9.3331903E-001
0.139	9.3264860E-001
0.14	9.3206471E-001
0.141	9.3156052E-001
0.142	9.3112171E-001
0.143	9.3073034E-001
0.144	9.3036562E-001
0.145	9.3000692E-001
0.146	9.2963630E-001
0.147	9.2923826E-001
0.148	9.2880100E-001
0.149	9.2831612E-001
0.15	9.2777872E-001
0.151	9.2718607E-001
0.152	9.2653793E-001
0.153	9.2583686E-001
0.154	9.2508578E-001
0.155	9.2428982E-001
0.156	9.2345518E-001
0.157	9.2258775E-001
0.158	9.2169356E-001
0.159	9.2077887E-001
0.16	9.1984820E-001
0.161	9.1890562E-001
0.162	9.1795439E-001
0.163	9.1699606E-001
0.164	9.1603160E-001
0.165	9.1506153E-001
0.166	9.1408563E-001
0.167	9.1310304E-001
0.168	9.1211265E-001
0.169	9.1111320E-001
0.17	9.1010314E-001
0.171	9.0908080E-001
0.172	9.0804422E-001
0.173	9.0699279E-001
0.174	9.0592545E-001
0.175	9.0484232E-001
0.176	9.0374422E-001
0.177	9.0263206E-001
0.178	9.0150750E-001
0.179	9.0037203E-001
0.18	8.9922637E-001
0.181	8.9807010E-001
0.182	8.9690143E-001
0.183	8.9571798E-001
0.184	8.9451402E-001
0.185	8.9328408E-001
0.186	8.9201927E-001
0.187	8.9070851E-001
0.188	8.8933593E-001
0.189	8.8787991E-001
0.19	8.8630992E-001
0.191	8.8458204E-001
0.192	8.8263726E-001
0.193	8.8039982E-001
0.194	8.7777841E-001
0.195	8.7467164E-001
0.196	8.7097991E-001
0.197	8.6662120E-001
0.198	8.6155266E-001
0.199	8.5578918E-001
0.2	8.4942204E-001
0.201	8.4262460E-001
0.202	8.3564526E-001
0.203	8.2878649E-001
0.204	8.2236910E-001
0.205	8.1669056E-001
0.206	8.1198424E-001
0.207	8.0838907E-001
0.208	8.0593318E-001
0.209	8.0453950E-001
0.21	8.0404431E-001
0.211	8.0423009E-001
0.212	8.0485934E-001
0.213	8.0570769E-001
0.214	8.0658501E-001
0.215	8.0734909E-001
0.216	8.0790734E-001
0.217	8.0821037E-001
0.218	8.0824316E-001
0.219	8.0801368E-001
0.22	8.0754316E-001
0.221	8.0685741E-001
0.222	8.0598348E-001
0.223	8.0494499E-001
0.224	8.0376273E-001
0.225	8.0245268E-001
0.226	8.0102813E-001
0.227	7.9949892E-001
0.228	7.9787225E-001
0.229	7.9615474E-001
0.23	7.9435033E-001
0.231	7.9246253E-001
0.232	7.9049355E-001
0.233	7.8844547E-001
0.234	7.8631926E-001
0.235	7.8411460E-001
0.236	7.8183180E-001
0.237	7.7947015E-001
0.238	7.7702755E-001
0.239	7.7450269E-001
0.24	7.7189273E-001
0.241	7.6919568E-001
0.242	7.6640856E-001
0.243	7.6352900E-001
0.244	7.6055390E-001
0.245	7.5748086E-001
0.246	7.5430685E-001
0.247	7.5102919E-001
0.248	7.4764490E-001
0.249	7.4415064E-001
0.25	7.4054295E-001
0.251	7.3681712E-001
0.252	7.3296756E-001
0.253	7.2898865E-001
0.254	7.2487277E-001
0.255	7.2061187E-001
0.256	7.1619731E-001
0.257	7.1161950E-001
0.258	7.0686895E-001
0.259	7.0193636E-001
0.26	6.9681185E-001
0.261	6.9148672E-001
0.262	6.8595213E-001
0.263	6.8020004E-001
0.264	6.7422211E-001
0.265	6.6801018E-001
0.266	6.6155517E-001
0.267	6.5484756E-001
0.268	6.4787638E-001
0.269	6.4062881E-001
0.27	6.3309169E-001
0.271	6.2525046E-001
0.272	6.1709130E-001
0.273	6.0860026E-001
0.274	5.9976608E-001
0.275	5.9057963E-001
0.276	5.8103663E-001
0.277	5.7113767E-001
0.278	5.6088841E-001
0.279	5.5029994E-001
0.28	5.3938961E-001
0.281	5.2817845E-001
0.282	5.1669174E-001
0.283	5.0495768E-001
0.284	4.9300620E-001
0.285	4.8086986E-001
0.286	4.6858236E-001
0.287	4.5617983E-001
