theta_deg	R
0.001	9.9985301E-001
0.002	9.9978769E-001
0.003	9.9969369E-001
0.004	9.9956226E-001
0.005	9.9938369E-001
0.006	9.9914908E-001
0.007	9.9885082E-001
0.008	9.9848485E-001
0.009	9.9805146E-001
0.01	9.9755555E-001
0.011	9.9700820E-001
0.012	9.9642420E-001
0.013	9.9582118E-001
0.014	9.9521732E-001
0.015	9.9462903E-001
0.016	9.9406862E-001
0.017	9.9354309E-001
0.018	9.9305451E-001
0.019	9.9260020E-001
0.02	9.9217391E-001
0.021	9.9176812E-001
0.022	9.9137551E-001
0.023	9.9098963E-001
0.024	9.9060601E-001
0.025	9.9022192E-001
0.026	9.8983669E-001
0.027	9.8944986E-001
0.028	9.8906183E-001
0.029	9.8867315E-001
0.03	9.8828340E-001
0.031	9.8789281E-001
0.032	9.8750037E-001
0.033	9.8710608E-001
0.034	9.8670882E-001
0.035	9.8630887E-001
0.036	9.8590612E-001
0.037	9.8550117E-001
0.038	9.8509479E-001
0.039	9.8468822E-001
0.04	9.8428255E-001
0.041	9.8387861E-001
0.042	9.8347688E-001
0.043	9.8307812E-001
0.044	9.8268133E-001
0.045	9.8228616E-001
0.046	9.8189163E-001
0.047	9.8149705E-001
0.048	9.8110098E-001
0.049	9.8070270E-001
0.05	9.8030156E-001
0.051	9.7989702E-001
0.052	9.7948927E-001
0.053	9.7907847E-001
0.054	9.7866511E-001
0.055	9.7825021E-001
0.056	9.7783470E-001
0.057	9.7741890E-001
0.058	9.7700387E-001
0.059	9.7658986E-001
0.06	9.7617656E-001
0.061	9.7576320E-001
0.062	9.7534913E-001
0.063	9.7493321E-001
0.064	9.7451419E-001
0.065	9.7409165E-001
0.066	9.7366548E-001
0.067	9.7323537E-001
0.068	9.7280192E-001
0.069	9.7236633E-001
0.07	9.7192878E-001
0.071	9.7149003E-001
0.072	9.7105080E-001
0.073	9.7061139E-001
0.074	9.7017199E-001
0.075	9.6973234E-001
0.076	9.6929246E-001
0.077	9.6885186E-001
0.078	9.6841061E-001
0.079	9.6796787E-001
0.08	9.6752328E-001
0.081	9.6707594E-001
0.082	9.6662539E-001
0.083	9.6617061E-001
0.084	9.6571100E-001
0.085	9.6524614E-001
0.086	9.6477568E-001
0.087	9.6430004E-001
0.088	9.6381891E-001
0.089	9.6333313E-001
