theta_deg	R
0.001	9.9985254E-001
0.002	9.9978679E-001
0.003	9.9969226E-001
0.004	9.9955994E-001
0.005	9.9938017E-001
0.006	9.9914408E-001
0.007	9.9884397E-001
0.008	9.9847561E-001
0.009	9.9803919E-001
0.01	9.9754000E-001
0.011	9.9698895E-001
0.012	9.9640101E-001
0.013	9.9579400E-001
0.014	9.9518609E-001
0.015	9.9459386E-001
0.016	9.9402946E-001
0.017	9.9350041E-001
0.018	9.9300838E-001
0.019	9.9255103E-001
0.02	9.9212182E-001
0.021	9.9171340E-001
0.022	9.9131793E-001
0.023	9.9092937E-001
0.024	9.9054289E-001
0.025	9.9015641E-001
0.026	9.8976815E-001
0.027	9.8937869E-001
0.028	9.8898816E-001
0.029	9.8859668E-001
0.03	9.8820406E-001
0.031	9.8781067E-001
0.032	9.8741561E-001
0.033	9.8701817E-001
0.034	9.8661846E-001
0.035	9.8621541E-001
0.036	9.8580992E-001
0.037	9.8540211E-001
0.038	9.8499274E-001
0.039	9.8458332E-001
0.04	9.8417473E-001
0.041	9.8376775E-001
0.042	9.8336333E-001
0.043	9.8296160E-001
0.044	9.8256195E-001
0.045	9.8216397E-001
0.046	9.8176676E-001
0.047	9.8136926E-001
0.048	9.8097044E-001
0.049	9.8056942E-001
0.05	9.8016542E-001
0.051	9.7975826E-001
0.052	9.7934747E-001
0.053	9.7893375E-001
0.054	9.7851765E-001
0.055	9.7809982E-001
0.056	9.7768110E-001
0.057	9.7726268E-001
0.058	9.7684461E-001
0.059	9.7642785E-001
0.06	9.7601169E-001
0.061	9.7559547E-001
0.062	9.7517842E-001
0.063	9.7475958E-001
0.064	9.7433782E-001
0.065	9.7391266E-001
0.066	9.7348362E-001
0.067	9.7305083E-001
0.068	9.7261453E-001
0.069	9.7217602E-001
0.07	9.7173572E-001
0.071	9.7129405E-001
0.072	9.7085190E-001
0.073	9.7040981E-001
0.074	9.6996748E-001
0.075	9.6952510E-001
0.076	9.6908242E-001
0.077	9.6863925E-001
0.078	9.6819532E-001
0.079	9.6775007E-001
0.08	9.6730262E-001
0.081	9.6685261E-001
0.082	9.6639925E-001
0.083	9.6594208E-001
0.084	9.6547991E-001
0.085	9.6501255E-001
0.086	9.6453953E-001
0.087	9.6406090E-001
0.088	9.6357727E-001
0.089	9.6308905E-001
0.09	9.6259725E-001
0.091	9.6210253E-001
0.092	9.6160644E-001
0.093	9.6110934E-001
0.094	9.6061206E-001
0.095	9.6011525E-001
0.096	9.5961952E-001
0.097	9.5912451E-001
0.098	9.5863062E-001
0.099	9.5813781E-001
0.1	9.5764542E-001
0.101	9.5715326E-001
0.102	9.5666021E-001
0.103	9.5616573E-001
0.104	9.5566887E-001
0.105	9.5516795E-001
0.106	9.5466286E-001
0.107	9.5415223E-001
0.108	9.5363533E-001
0.109	9.5311177E-001
0.11	9.5258141E-001
0.111	9.5204419E-001
0.112	9.5150059E-001
0.113	9.5095074E-001
0.114	9.5039523E-001
0.115	9.4983411E-001
0.116	9.4926739E-001
0.117	9.4869459E-001
0.118	9.4811463E-001
0.119	9.4752520E-001
0.12	9.4692338E-001
0.121	9.4630367E-001
0.122	9.4565821E-001
0.123	9.4497532E-001
0.124	9.4423860E-001
0.125	9.4342667E-001
0.126	9.4251323E-001
0.127	9.4146782E-001
0.128	9.4025999E-001
0.129	9.3886274E-001
0.13	9.3725979E-001
0.131	9.3545181E-001
0.132	9.3346131E-001
0.133	9.3133670E-001
0.134	9.2915118E-001
0.135	9.2699665E-001
0.136	9.2497444E-001
0.137	9.2318231E-001
0.138	9.2170084E-001
0.139	9.2058319E-001
0.14	9.1984856E-001
0.141	9.1948116E-001
0.142	9.1943419E-001
0.143	9.1963941E-001
0.144	9.2001611E-001
0.145	9.2048210E-001
0.146	9.2096120E-001
0.147	9.2138767E-001
0.148	9.2170960E-001
0.149	9.2188841E-001
0.15	9.2189831E-001
0.151	9.2172450E-001
