theta_deg	R
0.001	9.9985278E-001
0.002	9.9978703E-001
0.003	9.9969286E-001
0.004	9.9956065E-001
0.005	9.9938130E-001
0.006	9.9914569E-001
0.007	9.9884629E-001
0.008	9.9847883E-001
0.009	9.9804324E-001
0.01	9.9754524E-001
0.011	9.9699575E-001
0.012	9.9640918E-001
0.013	9.9580365E-001
0.014	9.9519759E-001
0.015	9.9460721E-001
0.016	9.9404472E-001
0.017	9.9351758E-001
0.018	9.9302751E-001
0.019	9.9257207E-001
0.02	9.9214506E-001
0.021	9.9173868E-001
0.022	9.9134558E-001
0.023	9.9095929E-001
0.024	9.9057537E-001
0.025	9.9019116E-001
0.026	9.8980588E-001
0.027	9.8941904E-001
0.028	9.8903108E-001
0.029	9.8864269E-001
0.03	9.8825318E-001
0.031	9.8786306E-001
0.032	9.8747122E-001
0.033	9.8707718E-001
0.034	9.8668081E-001
0.035	9.8628128E-001
0.036	9.8587936E-001
0.037	9.8547542E-001
0.038	9.8507011E-001
0.039	9.8466444E-001
0.04	9.8425990E-001
0.041	9.8385727E-001
0.042	9.8345709E-001
0.043	9.8305953E-001
0.044	9.8266441E-001
0.045	9.8227084E-001
0.046	9.8187804E-001
0.047	9.8148531E-001
0.048	9.8109120E-001
0.049	9.8069501E-001
0.05	9.8029578E-001
0.051	9.7989357E-001
0.052	9.7948796E-001
0.053	9.7907960E-001
0.054	9.7866875E-001
0.055	9.7825629E-001
0.056	9.7784317E-001
0.057	9.7743028E-001
0.058	9.7701818E-001
0.059	9.7660702E-001
0.06	9.7619653E-001
0.061	9.7578633E-001
0.062	9.7537529E-001
0.063	9.7496265E-001
0.064	9.7454697E-001
0.065	9.7412795E-001
0.066	9.7370523E-001
0.067	9.7327882E-001
0.068	9.7284931E-001
0.069	9.7241729E-001
0.07	9.7198367E-001
0.071	9.7154886E-001
0.072	9.7111380E-001
0.073	9.7067875E-001
0.074	9.7024351E-001
0.075	9.6980810E-001
0.076	9.6937245E-001
0.077	9.6893668E-001
0.078	9.6849996E-001
0.079	9.6806210E-001
0.08	9.6762204E-001
0.081	9.6717983E-001
0.082	9.6673429E-001
0.083	9.6628457E-001
0.084	9.6583009E-001
0.085	9.6537048E-001
0.086	9.6490568E-001
0.087	9.6443528E-001
0.088	9.6395975E-001
0.089	9.6347994E-001
0.09	9.6299660E-001
0.091	9.6251059E-001
0.092	9.6202290E-001
0.093	9.6153420E-001
0.094	9.6104562E-001
0.095	9.6055770E-001
0.096	9.6007055E-001
0.097	9.5958441E-001
0.098	9.5909971E-001
0.099	9.5861548E-001
0.1	9.5813221E-001
0.101	9.5764911E-001
0.102	9.5716524E-001
0.103	9.5668000E-001
0.104	9.5619208E-001
0.105	9.5570087E-001
0.106	9.5520520E-001
0.107	9.5470423E-001
0.108	9.5419711E-001
0.109	9.5368361E-001
0.11	9.5316344E-001
0.111	9.5263666E-001
0.112	9.5210356E-001
0.113	9.5156485E-001
0.114	9.5102054E-001
0.115	9.5047128E-001
0.116	9.4991720E-001
0.117	9.4935828E-001
0.118	9.4879407E-001
0.119	9.4822401E-001
0.12	9.4764704E-001
0.121	9.4706202E-001
0.122	9.4646710E-001
0.123	9.4585943E-001
0.124	9.4523543E-001
0.125	9.4459087E-001
0.126	9.4392008E-001
0.127	9.4321668E-001
0.128	9.4247502E-001
0.129	9.4169021E-001
0.13	9.4086057E-001
0.131	9.3998718E-001
0.132	9.3907738E-001
0.133	9.3814409E-001
0.134	9.3720460E-001
0.135	9.3628085E-001
0.136	9.3539596E-001
0.137	9.3457097E-001
0.138	9.3382210E-001
0.139	9.3315899E-001
0.14	9.3258297E-001
0.141	9.3208677E-001
0.142	9.3165648E-001
0.143	9.3127358E-001
0.144	9.3091750E-001
0.145	9.3056798E-001
0.146	9.3020636E-001
0.147	9.2981732E-001
0.148	9.2938936E-001
0.149	9.2891365E-001
0.15	9.2838556E-001
0.151	9.2780209E-001
0.152	9.2716330E-001
0.153	9.2647123E-001
0.154	9.2572927E-001
0.155	9.2494267E-001
0.156	9.2411709E-001
0.157	9.2325872E-001
0.158	9.2237419E-001
0.159	9.2146873E-001
0.16	9.2054772E-001
0.161	9.1961491E-001
0.162	9.1867334E-001
0.163	9.1772503E-001
0.164	9.1677076E-001
0.165	9.1581082E-001
0.166	9.1484541E-001
0.167	9.1387337E-001
0.168	9.1289383E-001
0.169	9.1190511E-001
0.17	9.1090637E-001
0.171	9.0989506E-001
0.172	9.0887052E-001
0.173	9.0783107E-001
0.174	9.0677589E-001
0.175	9.0570539E-001
0.176	9.0461999E-001
0.177	9.0352100E-001
0.178	9.0240949E-001
0.179	9.0128779E-001
0.18	9.0015578E-001
0.181	8.9901364E-001
0.182	8.9785922E-001
0.183	8.9668918E-001
0.184	8.9549875E-001
0.185	8.9428031E-001
0.186	8.9302266E-001
0.187	8.9171153E-001
0.188	8.9032388E-001
0.189	8.8882720E-001
0.19	8.8717127E-001
0.191	8.8528484E-001
0.192	8.8306803E-001
0.193	8.8039029E-001
0.194	8.7708884E-001
0.195	8.7297881E-001
0.196	8.6786884E-001
0.197	8.6158913E-001
0.198	8.5402536E-001
0.199	8.4515631E-001
0.2	8.3508700E-001
