# best run at Δθ 0.014: seed 20260921, χ² 1.2334, scale ratio 0.833384
theta_deg	R
0.8	3.3191867E-002
0.8025	2.9127607E-002
0.805	2.5547186E-002
0.8075	2.3942269E-002
0.81	2.6139669E-002
0.8125	3.3998068E-002
0.815	4.9031481E-002
0.8175	7.2041474E-002
0.82	1.0285638E-001
0.8225	1.4026140E-001
0.825	1.8215252E-001
0.8275	2.2587638E-001
0.83	2.6866433E-001
0.8325	3.0804598E-001
0.835	3.4214216E-001
0.8375	3.6978117E-001
0.84	3.9045238E-001
0.8425	4.0416113E-001
0.845	4.1125336E-001
0.8475	4.1225806E-001
0.85	4.0776536E-001
0.8525	3.9834905E-001
0.855	3.8453013E-001
0.8575	3.6677113E-001
0.86	3.4548786E-001
0.8625	3.2107329E-001
0.865	2.9393190E-001
0.8675	2.6452893E-001
0.87	2.3344888E-001
0.8725	2.0144354E-001
0.875	1.6943902E-001
0.8775	1.3848624E-001
0.88	1.0967024E-001
0.8825	8.4003389E-002
0.885	6.2316045E-002
0.8875	4.5148753E-002
0.89	3.2663938E-002
0.8925	2.4609998E-002
0.895	2.0358777E-002
0.8975	1.9010458E-002
0.9	1.9538047E-002
0.9025	2.0937849E-002
0.905	2.2356259E-002
0.9075	2.3173425E-002
0.91	2.3037834E-002
0.9125	2.1857016E-002
0.915	1.9754941E-002
0.9175	1.7008036E-002
0.92	1.3971730E-002
0.9225	1.1010012E-002
0.925	8.4378002E-003
0.9275	6.4809020E-003
0.93	5.2539138E-003
0.9325	4.7556106E-003
0.935	4.8813447E-003
0.9375	5.4502753E-003
0.94	6.2419670E-003
0.9425	7.0348699E-003
0.945	7.6398426E-003
0.9475	7.9242717E-003
0.95	7.8248205E-003
0.9525	7.3486925E-003
0.955	6.5644756E-003
0.9575	5.5848765E-003
0.96	4.5446237E-003
0.9625	3.5773299E-003
0.965	2.7948006E-003
0.9675	2.2716608E-003
0.97	2.0371643E-003
0.9725	2.0747955E-003
0.975	2.3289260E-003
0.9775	2.7168423E-003
0.98	3.1438405E-003
0.9825	3.5188193E-003
0.985	3.7678825E-003
0.9875	3.8440230E-003
0.99	3.7318282E-003
0.9925	3.4470249E-003
0.995	3.0315504E-003
0.9975	2.5452673E-003
1	2.0556014E-003
1.0025	1.6265330E-003
1.005	1.3086650E-003
1.0075	1.1320881E-003
1.01	1.1031911E-003
1.0125	1.2054899E-003
1.015	1.4037694E-003
1.0175	1.6506198E-003
1.02	1.8944624E-003
1.0225	2.0879458E-003
1.025	2.1952707E-003
1.0275	2.1971192E-003
1.03	2.0924944E-003
1.0325	1.8975287E-003
1.035	1.6417236E-003
1.0375	1.3623880E-003
1.04	1.0982821E-003
1.0425	8.8357419E-004
1.045	7.4295944E-004
1.0475	6.8845326E-004
1.05	7.1819272E-004
1.0525	8.1742048E-004
1.055	9.6151140E-004
1.0575	1.1204641E-003
1.06	1.2639641E-003
1.0625	1.3661035E-003
1.065	1.4090455E-003
1.0675	1.3852305E-003
1.07	1.2979493E-003
1.0725	1.1602764E-003
1.075	9.9255494E-004
1.0775	8.1887888E-004
1.08	6.6319486E-004
1.0825	5.4563215E-004
1.085	4.7955071E-004
1.0875	4.6971042E-004
1.09	5.1186391E-004
1.0925	5.9384125E-004
1.095	6.9788651E-004
1.0975	8.0376165E-004
1.1	8.9204888E-004
1.1025	9.4713259E-004
1.105	9.5944264E-004
1.1075	9.2665938E-004
1.11	8.5372094E-004
1.1125	7.5167487E-004
1.115	6.3564093E-004
1.1175	5.2227819E-004
1.12	4.2715989E-004
1.1225	3.6240823E-004
1.125	3.3492941E-004
1.1275	3.4552946E-004
1.13	3.8904563E-004
1.1325	4.5542640E-004
1.135	5.3152861E-004
1.1375	6.0330814E-004
1.14	6.5804133E-004
1.1425	6.8624236E-004
1.145	6.8300625E-004
1.1475	6.4860936E-004
1.15	5.8828085E-004
1.1525	5.1118078E-004
1.155	4.2876395E-004
1.1575	3.5285237E-004
1.16	2.9377421E-004
1.1625	2.5884682E-004
1.165	2.5137555E-004
1.1675	2.7027930E-004
1.17	3.1040394E-004
1.1725	3.6347902E-004
1.175	4.1954586E-004
1.1775	4.6859108E-004
1.18	5.0210883E-004
1.1825	5.1435939E-004
1.185	5.0316035E-004
1.1875	4.7010879E-004
1.19	4.2021062E-004
1.1925	3.6097656E-004
1.195	3.0114668E-004
1.1975	2.4926753E-004
1.2	2.1235130E-004
1.2025	1.9482532E-004
1.205	1.9792833E-004
1.2075	2.1963277E-004
1.21	2.5508282E-004
1.2125	2.9745646E-004
1.215	3.3909990E-004
1.2175	3.7274975E-004
1.22	3.9265250E-004
1.2225	3.9541785E-004
1.225	3.8047772E-004
1.2275	3.5008384E-004
1.23	3.0885337E-004
1.2325	2.6296225E-004
1.235	2.1913787E-004
1.2375	1.8360595E-004
1.24	1.6113419E-004
1.2425	1.5430944E-004
1.245	1.6317370E-004
1.2475	1.8528770E-004
1.25	2.1620165E-004
1.2525	2.5023418E-004
1.255	2.8141090E-004
1.2575	3.0440532E-004
1.26	3.1533951E-004
1.2625	3.1233719E-004
1.265	2.9576302E-004
1.2675	2.6811482E-004
1.27	2.3358085E-004
1.2725	1.9733045E-004
1.275	1.6466556E-004
1.2775	1.4018813E-004
1.28	1.2710989E-004
1.2825	1.2679174E-004
1.285	1.3857007E-004
1.2875	1.5989994E-004
1.29	1.8679774E-004
1.2925	2.1450724E-004
1.295	2.3827062E-004
1.2975	2.5407414E-004
1.3	2.5925497E-004
1.3025	2.5288473E-004
1.305	2.3588054E-004
1.3075	2.1082963E-004
1.31	1.8154703E-004
1.3125	1.5243897E-004
1.315	1.2778662E-004
1.3175	1.1107779E-004
1.32	1.0448752E-004
1.3225	1.0857169E-004
1.325	1.2220867E-004
1.3275	1.4280065E-004
1.33	1.6670712E-004
1.3325	1.8983784E-004
1.335	2.0830474E-004
1.3375	2.1902811E-004
1.34	2.2020667E-004
1.3425	2.1158074E-004
1.345	1.9444599E-004
1.3475	1.7141874E-004
1.35	1.4599889E-004
1.3525	1.2201104E-004
1.355	1.0300938E-004
1.3575	9.1729351E-005
1.36	8.9666399E-005
1.3625	9.6852178E-005
1.365	1.1186582E-004
1.3675	1.3207475E-004
1.37	1.5406113E-004
1.3725	1.7416627E-004
1.375	1.8906959E-004
1.3775	1.9631030E-004
1.38	1.9466781E-004
1.3825	1.8434168E-004
1.385	1.6690558E-004
1.3875	1.4504370E-004
1.39	1.2211211E-004
1.3925	1.0160182E-004
1.395	8.6596403E-005
1.3975	7.9305624E-005
1.4	8.0734972E-005
1.4025	9.0534108E-005
1.405	1.0705015E-004
1.4075	1.2758536E-004
1.41	1.4882085E-004
1.4125	1.6733787E-004
1.415	1.8015341E-004
1.4175	1.8518740E-004
1.42	1.8158907E-004
1.4225	1.6986916E-004
1.425	1.5181689E-004
1.4275	1.3021944E-004
1.43	1.0843218E-004
1.4325	8.9862391E-005
1.435	7.7439247E-005
1.4375	7.3150171E-005
1.44	7.7721343E-005
1.4425	9.0497473E-005
1.445	1.0953862E-004
1.4475	1.3191706E-004
1.45	1.5416689E-004
1.4525	1.7281846E-004
1.455	1.8493674E-004
1.4575	1.8858432E-004
1.46	1.8313582E-004
1.4625	1.6939078E-004
1.465	1.4946410E-004
1.4675	1.2647458E-004
1.47	1.0408172E-004
1.4725	8.5935637E-005
1.475	7.5111304E-005
1.4775	7.3611394E-005
1.48	8.2023573E-005
1.4825	9.9398414E-005
1.485	1.2337131E-004
1.4875	1.5050790E-004
1.49	1.7681632E-004
1.4925	1.9835024E-004
1.495	2.1181651E-004
1.4975	2.1510007E-004
1.5	2.0762603E-004
1.5025	1.9049407E-004
1.505	1.6635827E-004
1.5075	1.3906852E-004
1.51	1.1312705E-004
1.5125	9.3032890E-005
1.515	8.2596991E-005
1.5175	8.4328109E-005
1.52	9.8989440E-005
1.5225	1.2540435E-004
1.525	1.6054694E-004
1.5275	1.9991437E-004
1.53	2.3814240E-004
1.5325	2.6979085E-004
1.535	2.9018661E-004
1.5375	2.9619093E-004
1.54	2.8676863E-004
1.5425	2.6327724E-004
1.545	2.2942224E-004
1.5475	1.9086180E-004
1.55	1.5449039E-004
1.5525	1.2749343E-004
1.555	1.1630711E-004
1.5575	1.2561942E-004
1.56	1.5754136E-004
1.5625	2.1107020E-004
1.565	2.8195124E-004
1.5675	3.6299581E-004
1.57	4.4485388E-004
1.5725	5.1718322E-004
1.575	5.7011296E-004
1.5775	5.9583830E-004
1.58	5.9013360E-004
1.5825	5.5355881E-004
1.585	4.9218227E-004
1.5875	4.1771762E-004
1.59	3.4704481E-004
1.5925	3.0113664E-004
1.595	3.0342879E-004
1.5975	3.7771565E-004
1.6	5.4574432E-004
1.6025	8.2478178E-004
1.605	3.9375684E-004
1.6075	4.0099648E-004
1.61	4.5482485E-004
1.6125	5.7573913E-004
1.615	7.7632716E-004
1.6175	1.0730569E-003
1.62	1.4721074E-003
1.6225	1.9695831E-003
1.625	2.5632270E-003
1.6275	3.2378624E-003
1.63	3.9711539E-003
1.6325	4.7356929E-003
1.635	5.4978086E-003
1.6375	6.2246430E-003
1.64	6.8804626E-003
1.6425	7.4364250E-003
1.645	7.8616263E-003
1.6475	8.1347618E-003
1.65	8.2475254E-003
1.6525	8.1910202E-003
1.655	7.9660006E-003
1.6575	7.5897356E-003
1.66	7.0828288E-003
1.6625	6.4714774E-003
1.665	5.7859155E-003
1.6675	5.0543505E-003
1.67	4.3109776E-003
1.6725	3.5846995E-003
1.675	2.9002212E-003
1.6775	2.2785591E-003
1.68	1.7340868E-003
1.6825	1.2792788E-003
1.685	9.1262348E-004
1.6875	6.3090230E-004
1.69	4.2706149E-004
1.6925	2.9041700E-004
1.695	2.1083372E-004
1.6975	1.7231963E-004
1.7	1.6207049E-004
