theta_deg	R
0.001	1.0000041E+000
0.002	1.0000041E+000
0.003	1.0000041E+000
0.004	1.0000041E+000
0.005	1.0000041E+000
0.006	1.0000041E+000
0.007	1.0000041E+000
0.008	1.0000041E+000
0.009	1.0000041E+000
0.01	1.0000041E+000
0.011	1.0000041E+000
0.012	1.0000041E+000
0.013	1.0000041E+000
0.014	9.9094933E-001
0.015	9.9094933E-001
0.016	9.9094933E-001
0.017	9.9094933E-001
0.018	9.9094933E-001
0.019	9.9094933E-001
0.02	9.9094933E-001
0.021	9.9094933E-001
0.022	9.9094933E-001
0.023	9.9094933E-001
0.024	9.9094933E-001
0.025	9.8718530E-001
0.026	9.8718530E-001
0.027	9.8718530E-001
0.028	9.8718530E-001
0.029	9.8718530E-001
0.03	9.8718530E-001
0.031	9.8718530E-001
0.032	9.8428088E-001
0.033	9.8428088E-001
0.034	9.8428088E-001
0.035	9.8428088E-001
0.036	9.8428088E-001
0.037	9.8428088E-001
0.038	9.8181725E-001
0.039	9.8181725E-001
0.04	9.8181725E-001
0.041	9.8181725E-001
0.042	9.7963262E-001
0.043	9.7963262E-001
0.044	9.7963262E-001
0.045	9.7963262E-001
0.046	9.7963262E-001
0.047	9.7764498E-001
0.048	9.7764498E-001
0.049	9.7764498E-001
0.05	9.7764498E-001
0.051	9.7580403E-001
0.052	9.7580403E-001
0.053	9.7580403E-001
0.054	9.7580403E-001
0.055	9.7407866E-001
0.056	9.7407866E-001
0.057	9.7407866E-001
0.058	9.7244698E-001
0.059	9.7244698E-001
0.06	9.7244698E-001
0.061	9.7089255E-001
0.062	9.7089255E-001
0.063	9.7089255E-001
0.064	9.7089255E-001
0.065	9.6940333E-001
0.066	9.6940333E-001
0.067	9.6940333E-001
0.068	9.6797061E-001
0.069	9.6797061E-001
0.07	9.6658587E-001
0.071	9.6658587E-001
0.072	9.6658587E-001
0.073	9.6524435E-001
0.074	9.6524435E-001
0.075	9.6524435E-001
0.076	9.6394002E-001
0.077	9.6394002E-001
0.078	9.6266937E-001
0.079	9.6266937E-001
0.08	9.6266937E-001
0.081	9.6142906E-001
0.082	9.6142906E-001
0.083	9.6020728E-001
0.084	9.6020728E-001
0.085	9.6020728E-001
0.086	9.5901841E-001
0.087	9.5901841E-001
0.088	9.5785153E-001
0.089	9.5785153E-001
0.09	9.5669609E-001
0.091	9.5669609E-001
0.092	9.5556808E-001
0.093	9.5556808E-001
0.094	9.5445728E-001
0.095	9.5445728E-001
0.096	9.5335305E-001
0.097	9.5335305E-001
0.098	9.5227212E-001
0.099	9.5227212E-001
0.1	9.5119500E-001
0.101	9.5119500E-001
0.102	9.5014030E-001
0.103	9.5014030E-001
0.104	9.4908667E-001
0.105	9.4908667E-001
0.106	9.4805431E-001
0.107	9.4805431E-001
0.108	9.4702113E-001
0.109	9.4702113E-001
0.11	9.4600761E-001
0.111	9.4600761E-001
0.112	9.4499195E-001
0.113	9.4398409E-001
0.114	9.4398409E-001
0.115	9.4299483E-001
0.116	9.4299483E-001
0.117	9.4201279E-001
0.118	9.4102567E-001
0.119	9.4102567E-001
0.12	9.4004482E-001
0.121	9.4004482E-001
0.122	9.3908072E-001
0.123	9.3811047E-001
0.124	9.3811047E-001
0.125	9.3714458E-001
0.126	9.3618351E-001
0.127	9.3618351E-001
0.128	9.3522632E-001
0.129	9.3427271E-001
0.13	9.3427271E-001
0.131	9.3332291E-001
0.132	9.3237615E-001
0.133	9.3237615E-001
0.134	9.3143278E-001
0.135	9.3049169E-001
0.136	9.3049169E-001
